Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
0.22469,0.17096,0.098705,2.0108,0.075479,0.043578,0.99619,1.6395,0.94657,19.433,0,0,0,8.3438,4.8089,100.9111,-0.072772,0.095341,0.0013431,0.1653,0.1653,0.45209,41.9803,24.195,507.7181,-0.078318,0.10261,0.0014455,559.3115,5.0313,0.63304,1.0762,1.0762,0.0065655,2.4676,1.9145,0.15142,141.946,
0.23917,0.19561,0.11293,2.303,0.075479,0.043578,0.99619,1.764,1.0184,20.9313,0,0,0,8.4611,4.8759,102.5068,-0.078417,0.10284,0.0014428,0.15438,0.15438,0.45147,42.5177,24.5021,515.1071,-0.084268,0.11051,0.0015504,566.6707,5.0251,0.63366,1.0746,1.0746,0.0065635,2.4676,1.9145,0.15141,141.9469,
0.25365,0.22207,0.12821,2.6172,0.075479,0.043578,0.99619,1.8903,1.0914,22.4548,0,0,0,8.5769,4.9422,104.0855,-0.084197,0.11053,0.0015443,0.14472,0.14472,0.45085,43.0458,24.8038,522.3821,-0.090342,0.1186,0.001657,573.9297,5.0188,0.63429,1.073,1.073,0.0065615,2.4676,1.9145,0.1514,141.9478,
0.25655,0.22758,0.13139,2.6826,0.075479,0.043578,0.99619,1.9158,1.1061,22.7624,0,0,0,8.6,4.9554,104.3998,-0.085368,0.11209,0.0015648,0.14292,0.14292,0.45072,43.1506,24.8637,523.827,-0.091571,0.12024,0.0016785,575.3714,5.0175,0.63441,1.0727,1.0727,0.006561,2.4676,1.9145,0.1514,141.948,
0.25944,0.23316,0.13462,2.749,0.075479,0.043578,0.99619,1.9414,1.1209,23.071,0,0,0,8.6231,4.9686,104.714,-0.086545,0.11366,0.0015854,0.14116,0.14116,0.45059,43.2553,24.9235,525.2706,-0.092805,0.12188,0.0017,576.8119,5.0162,0.63454,1.0723,1.0723,0.0065606,2.4676,1.9145,0.1514,141.9482,
0.26234,0.23882,0.13788,2.8162,0.075479,0.043578,0.99619,1.967,1.1357,23.3806,0,0,0,8.6459,4.9816,105.0253,-0.087727,0.11523,0.001606,0.13943,0.13943,0.45047,43.3587,24.9825,526.697,-0.094044,0.12353,0.0017217,578.2352,5.015,0.63467,1.072,1.072,0.0065602,2.4676,1.9145,0.1514,141.9484,
0.26523,0.24455,0.14119,2.8844,0.075479,0.043578,0.99619,1.9928,1.1505,23.6912,0,0,0,8.6687,4.9947,105.3367,-0.088915,0.11682,0.0016267,0.13775,0.13775,0.45034,43.462,25.0415,528.1233,-0.095288,0.12519,0.0017433,579.6584,5.0137,0.63479,1.0717,1.0717,0.0065598,2.4676,1.9145,0.15139,141.9486,
0.26609,0.24627,0.14218,2.9048,0.075479,0.043578,0.99619,2.0004,1.1549,23.7836,0,0,0,8.6755,4.9985,105.4291,-0.089268,0.11729,0.0016329,0.13726,0.13726,0.4503,43.4927,25.059,528.5464,-0.095657,0.12568,0.0017498,580.0805,5.0133,0.63483,1.0716,1.0716,0.0065597,2.4676,1.9145,0.15139,141.9487,
0.26695,0.24799,0.14318,2.9252,0.075479,0.043578,0.99619,2.0081,1.1594,23.876,0,0,0,8.6823,5.0024,105.5215,-0.089622,0.11776,0.0016391,0.13677,0.13677,0.45026,43.5233,25.0765,528.9694,-0.096028,0.12618,0.0017562,580.5027,5.0129,0.63487,1.0715,1.0715,0.0065596,2.4676,1.9145,0.15139,141.9487,
0.26781,0.24972,0.14417,2.9458,0.075479,0.043578,0.99619,2.0157,1.1638,23.9685,0,0,0,8.689,5.0063,105.6139,-0.089976,0.11823,0.0016453,0.13629,0.13629,0.45023,43.554,25.094,529.3925,-0.096398,0.12667,0.0017627,580.9248,5.0125,0.63491,1.0714,1.0714,0.0065594,2.4676,1.9145,0.15139,141.9488,
0.26867,0.25145,0.14518,2.9664,0.075479,0.043578,0.99619,2.0234,1.1682,24.0611,0,0,0,8.6958,5.0101,105.7063,-0.090331,0.11871,0.0016514,0.1358,0.1358,0.45019,43.5846,25.1115,529.8155,-0.096769,0.12717,0.0017691,581.347,5.0121,0.63494,1.0713,1.0713,0.0065593,2.4676,1.9145,0.15139,141.9489,
0.26953,0.25319,0.14618,2.9871,0.075479,0.043578,0.99619,2.031,1.1726,24.1537,-4.2029e-05,5.5234e-05,7.6825e-07,8.7026,5.014,105.7988,-0.090673,0.11916,0.0016574,0.13532,0.13532,0.45015,43.6153,25.129,530.2386,-0.097128,0.12765,0.0017754,581.7691,5.0118,0.63498,1.0712,1.0712,0.0065592,2.4676,1.9145,0.15139,141.9489,
0.27039,0.25494,0.14719,3.0079,0.075479,0.043578,0.99619,2.0387,1.177,24.2465,-0.00012479,0.00016401,2.281e-06,8.7094,5.0179,105.8912,-0.091005,0.11961,0.0016631,0.13484,0.13484,0.45011,43.646,25.1466,530.6616,-0.097474,0.12811,0.0017814,582.1913,5.0114,0.63502,1.0711,1.0711,0.0065591,2.4676,1.9145,0.15139,141.949,
0.27125,0.25669,0.1482,3.0288,0.075479,0.043578,0.99619,2.0463,1.1814,24.3393,-0.00020802,0.00027339,3.8019e-06,8.7162,5.0218,105.9837,-0.091337,0.12005,0.0016689,0.13437,0.13436,0.45007,43.6767,25.1642,531.0846,-0.09782,0.12857,0.0017874,582.6135,5.011,0.63506,1.071,1.071,0.0065589,2.4676,1.9145,0.15139,141.9491,
0.27211,0.25845,0.14922,3.0497,0.07548,0.043578,0.99619,2.0539,1.1858,24.4323,-0.0002844,0.00037378,5.1973e-06,8.7229,5.0257,106.0756,-0.091671,0.12049,0.0016747,0.1339,0.13389,0.45004,43.7073,25.1816,531.5043,-0.098169,0.12904,0.0017934,583.0323,5.0106,0.6351,1.0709,1.0709,0.0065588,2.4676,1.9145,0.15139,141.9491,
0.27288,0.26006,0.15014,3.0687,0.07548,0.043579,0.99619,2.0609,1.1898,24.5165,-0.00035586,0.00046772,6.5027e-06,8.729,5.0292,106.1584,-0.091973,0.1209,0.0016799,0.13347,0.13346,0.45,43.7348,25.1974,531.8824,-0.098485,0.12946,0.0017989,583.4096,5.0103,0.63513,1.0708,1.0708,0.0065587,2.4676,1.9145,0.15139,141.9492,
0.27366,0.26166,0.15107,3.0879,0.07548,0.043579,0.99619,2.0678,1.1938,24.6009,-0.00042757,0.00056198,7.8123e-06,8.7352,5.0327,106.2413,-0.092276,0.1213,0.0016852,0.13305,0.13303,0.44997,43.7625,25.2132,532.2605,-0.0988,0.12988,0.0018043,583.7869,5.0099,0.63517,1.0707,1.0707,0.0065586,2.4676,1.9145,0.15139,141.9492,
0.27444,0.26327,0.152,3.107,0.075481,0.043579,0.99619,2.0747,1.1978,24.6853,-0.00049951,0.00065656,9.1261e-06,8.7413,5.0362,106.3241,-0.092578,0.12171,0.0016904,0.13263,0.13261,0.44993,43.7901,25.2291,532.6386,-0.099116,0.1303,0.0018098,584.1642,5.0096,0.6352,1.0706,1.0706,0.0065585,2.4676,1.9145,0.15139,141.9493,
0.27522,0.26489,0.15293,3.1263,0.075481,0.04358,0.99619,2.0817,1.2018,24.7698,-0.0005717,0.00075146,1.0444e-05,8.7474,5.0397,106.407,-0.092881,0.12211,0.0016957,0.13221,0.13219,0.4499,43.8178,25.2449,533.0167,-0.099432,0.13072,0.0018153,584.5415,5.0092,0.63524,1.0705,1.0705,0.0065584,2.4676,1.9145,0.15139,141.9493,
0.27911,0.27305,0.15765,3.2234,0.075485,0.043583,0.99619,2.1165,1.2219,25.1932,-0.00093628,0.0012308,1.7097e-05,8.7782,5.0574,106.8216,-0.094399,0.12414,0.0017219,0.13015,0.13012,0.44972,43.9569,25.3248,534.9069,-0.10101,0.13284,0.0018426,586.428,5.0075,0.63541,1.0701,1.0701,0.0065578,2.4676,1.9145,0.15138,141.9496,
0.283,0.28136,0.16244,3.3223,0.075491,0.043587,0.99619,2.1515,1.242,25.6184,-0.0013069,0.0017183,2.3855e-05,8.8093,5.0753,107.2363,-0.095923,0.12618,0.0017482,0.12814,0.12811,0.44955,44.097,25.4054,536.7969,-0.1026,0.13496,0.00187,588.3144,5.0057,0.63558,1.0696,1.0696,0.0065573,2.4676,1.9145,0.15138,141.9499,
0.28689,0.28979,0.16731,3.4228,0.075499,0.043593,0.99619,2.1866,1.2622,26.0455,-0.0016837,0.002214,3.0718e-05,8.8403,5.0932,107.6477,-0.097451,0.12822,0.0017746,0.12619,0.12614,0.44937,44.2368,25.4861,538.6669,-0.10419,0.13709,0.0018974,590.1809,5.004,0.63576,1.0692,1.0692,0.0065567,2.4676,1.9145,0.15138,141.9502,
0.29078,0.29837,0.17226,3.5249,0.075508,0.0436,0.99619,2.2218,1.2825,26.4743,-0.0020665,0.0027178,3.7688e-05,8.8715,5.1112,108.0581,-0.098985,0.13028,0.001801,0.12429,0.12423,0.4492,44.3772,25.5673,540.5302,-0.10579,0.13923,0.0019248,592.041,5.0022,0.63594,1.0687,1.0687,0.0065561,2.4676,1.9145,0.15137,141.9505,
0.29971,0.31857,0.18392,3.7657,0.075538,0.043622,0.99619,2.3032,1.3294,27.4654,-0.0029687,0.0039055,5.4085e-05,8.9437,5.1531,108.9967,-0.10252,0.13502,0.0018618,0.12011,0.12003,0.44879,44.7022,25.7562,544.7831,-0.10946,0.14415,0.0019877,596.2869,4.9982,0.63634,1.0677,1.0677,0.0065548,2.4676,1.9145,0.15136,141.9513,
0.30864,0.3395,0.196,4.0154,0.075578,0.043653,0.99618,2.3853,1.3767,28.4658,-0.0039034,0.0051369,7.1043e-05,9.0169,5.1959,109.9308,-0.10608,0.13979,0.0019227,0.11615,0.11606,0.44838,45.0314,25.9486,549.0031,-0.11315,0.1491,0.0020507,600.4943,4.9941,0.63675,1.0666,1.0666,0.0065535,2.4676,1.9145,0.15136,141.952,
0.31757,0.36117,0.20851,4.2741,0.075629,0.043692,0.99618,2.4681,1.4245,29.4755,-0.0048711,0.0064124,8.8565e-05,9.0908,5.2392,110.8544,-0.10966,0.14459,0.0019836,0.11241,0.11229,0.44797,45.3626,26.1436,553.1588,-0.11685,0.15407,0.0021136,604.6374,4.99,0.63716,1.0655,1.0655,0.0065522,2.4676,1.9145,0.15135,141.9528,
0.3265,0.38358,0.22144,4.5419,0.075692,0.04374,0.99617,2.5517,1.4726,30.4945,-0.0058718,0.0077322,0.00010665,9.1656,5.2835,111.7719,-0.11326,0.14943,0.0020446,0.10887,0.10873,0.44755,45.6982,26.3424,557.2734,-0.12056,0.15906,0.0021764,608.7398,4.9858,0.63758,1.0645,1.0645,0.0065508,2.4676,1.9145,0.15134,141.9536,
0.34206,0.42444,0.24502,5.0304,0.07583,0.043845,0.99616,2.6992,1.5577,32.2923,-0.0076953,0.010139,0.00013951,9.2986,5.3627,113.3535,-0.11955,0.15789,0.0021509,0.1031,0.10293,0.44682,46.2934,26.6983,564.3329,-0.12703,0.16777,0.0022853,615.7786,4.9785,0.63831,1.0626,1.0626,0.0065485,2.4676,1.9145,0.15132,141.955,
0.35762,0.4676,0.26993,5.5471,0.076007,0.043979,0.99614,2.8491,1.6441,34.1177,-0.0096204,0.012683,0.00017409,9.4351,5.4449,114.9121,-0.12585,0.1664,0.0022565,0.097794,0.097591,0.44607,46.9032,27.0674,571.2459,-0.13349,0.17649,0.0023932,622.6728,4.9712,0.63906,1.0606,1.0606,0.0065461,2.4676,1.9145,0.15131,141.9566,
0.37318,0.51312,0.2962,6.0924,0.076224,0.044144,0.99611,3.0014,1.7321,35.9705,-0.011647,0.015365,0.00021037,9.575,5.5301,116.4423,-0.13215,0.17491,0.0023608,0.092887,0.092653,0.44532,47.5276,27.4499,577.9845,-0.13991,0.18518,0.0024994,629.3948,4.9637,0.63981,1.0587,1.0587,0.0065437,2.4676,1.9145,0.15129,141.9582,
0.38874,0.56103,0.32385,6.6667,0.076483,0.044341,0.99608,3.1562,1.8215,37.8505,-0.013776,0.018184,0.00024834,9.7192,5.6189,117.9469,-0.13841,0.18339,0.0024636,0.088325,0.088062,0.44455,48.1701,27.8482,584.564,-0.14626,0.19379,0.0026034,635.9596,4.9562,0.64058,1.0567,1.0567,0.0065413,2.4676,1.9145,0.15127,141.9599,
0.40644,0.61846,0.357,7.3557,0.076833,0.044607,0.99605,3.3353,1.9252,40.0209,-0.016321,0.021557,0.00029391,9.8889,5.7246,119.6272,-0.14544,0.19294,0.0025633,0.083497,0.083202,0.44367,48.9256,28.3226,591.8566,-0.15335,0.20344,0.0027183,643.2378,4.9475,0.64146,1.0544,1.0544,0.0065385,2.4676,1.9145,0.15125,141.962,
0.42414,0.6791,0.392,8.0834,0.077244,0.044918,0.996,3.518,2.0309,42.2255,-0.018995,0.025106,0.00034136,10.0647,5.8355,121.2657,-0.15233,0.20233,0.0026681,0.078998,0.078673,0.44277,49.7072,28.82,598.9008,-0.16026,0.21287,0.0028286,650.2781,4.9387,0.64236,1.0521,1.0521,0.0065356,2.4676,1.9145,0.15122,141.9642,
0.44183,0.743,0.42889,8.8504,0.077719,0.045278,0.99595,3.7042,2.139,44.4637,-0.021795,0.028829,0.00039015,10.2477,5.9523,122.8674,-0.15901,0.21148,0.0027957,0.074779,0.074425,0.44186,50.5201,29.3441,605.7236,-0.16692,0.222,0.0029332,657.1041,4.9299,0.64327,1.0498,1.0498,0.0065328,2.4676,1.9145,0.1512,141.9665,
0.45953,0.81023,0.46772,9.6574,0.078261,0.045688,0.99589,3.8941,2.2494,46.735,-0.02472,0.03272,0.00044104,10.4382,6.0753,124.4281,-0.16543,0.2203,0.0029107,0.070799,0.070418,0.44094,51.3662,29.8964,612.3049,-0.17327,0.23073,0.0030308,663.694,4.921,0.64419,1.0474,1.0474,0.0065299,2.4676,1.9145,0.15117,141.9689,
0.48038,0.89381,0.51601,10.6602,0.078989,0.04624,0.9958,4.1229,2.3827,49.4528,-0.028316,0.037513,0.00050873,10.6735,6.229,126.2147,-0.17256,0.23012,0.0028232,0.066368,0.065956,0.43984,52.41,30.5865,619.753,-0.18023,0.24037,0.0031335,671.1595,4.9103,0.64529,1.0445,1.0445,0.0065265,2.4676,1.9145,0.15114,141.9719,
0.50124,0.98222,0.56712,11.7202,0.079819,0.046867,0.99571,4.3573,2.5196,52.2147,-0.032067,0.042519,0.00057552,10.9208,6.3927,127.938,-0.17907,0.23917,0.0028502,0.06217,0.061728,0.43872,53.5069,31.3213,626.8374,-0.18651,0.24914,0.0032227,678.2701,4.8995,0.64641,1.0416,1.0416,0.006523,2.4676,1.9145,0.1511,141.975,
0.52209,1.0756,0.62113,12.8383,0.080755,0.047574,0.9956,4.5977,2.6605,55.0195,-0.035959,0.04772,0.00063544,11.1815,6.5672,129.6006,-0.18479,0.24726,0.0032128,0.058163,0.057694,0.43758,54.6627,32.1049,633.5738,-0.19195,0.25683,0.0032972,685.0441,4.8887,0.64755,1.0387,1.0387,0.0065195,2.4676,1.9145,0.15106,141.9784,
0.54295,1.174,0.67811,14.0152,0.081801,0.048363,0.99547,4.8443,2.8055,57.866,-0.039974,0.053095,0.00069953,11.4565,6.7532,131.1996,-0.18959,0.25415,0.0034569,0.054311,0.053816,0.43643,55.881,32.94,639.9506,-0.19639,0.26322,0.003351,691.4715,4.8777,0.6487,1.0357,1.0357,0.0065159,2.4676,1.9145,0.15103,141.9819,
0.5661,1.2894,0.74498,15.392,0.083094,0.049339,0.99532,5.1259,2.9717,61.0737,-0.044547,0.059235,0.00081316,11.7788,6.9735,132.8918,-0.19374,0.26001,0.0020919,0.05018,0.049658,0.43514,57.3082,33.9289,646.5688,-0.19992,0.26849,0.003373,698.1601,4.8654,0.65,1.0324,1.0324,0.006512,2.4676,1.9145,0.15098,141.986,
0.58925,1.4114,0.81576,16.8436,0.08453,0.05042,0.99514,5.416,3.1437,64.3297,-0.049215,0.06551,0.00090352,12.1203,7.2093,134.4983,-0.19617,0.26377,0.0016478,0.046168,0.045622,0.43382,58.8193,34.9864,652.7137,-0.20172,0.2715,0.0033678,704.3915,4.853,0.65131,1.029,1.029,0.006508,2.4676,1.9145,0.15093,141.9904,
0.6124,1.5403,0.89059,18.3711,0.086111,0.05161,0.99495,5.7151,3.3218,67.6323,-0.053941,0.071867,0.00093162,12.4817,7.461,136.0161,-0.19646,0.26512,0.0036006,0.042248,0.04168,0.43249,60.4167,36.1145,658.3753,-0.20151,0.27187,0.0033402,710.1563,4.8404,0.65265,1.0255,1.0255,0.0065039,2.4676,1.9145,0.15088,141.9949,
0.63555,1.6761,0.96962,19.9756,0.087838,0.052909,0.99473,6.0238,3.5065,70.9793,-0.058669,0.078245,0.00097845,12.8634,7.729,137.4418,-0.19457,0.26347,0.0047387,0.038396,0.037808,0.43114,62.1017,37.3139,663.5412,-0.199,0.26919,0.0032641,715.4459,4.8278,0.654,1.022,1.022,0.0064998,2.4676,1.9145,0.15083,141.9997,
0.65264,1.7811,1.0307,21.2099,0.089207,0.053937,0.99455,6.2581,3.6473,73.4772,-0.062124,0.082927,0.0010707,13.1583,7.9373,138.435,-0.19174,0.25998,0.0032639,0.035586,0.034985,0.43013,63.4021,38.2453,667.038,-0.19548,0.26503,0.0031622,719.0493,4.8184,0.65501,1.0194,1.0194,0.0064968,2.4676,1.9145,0.15079,142.0034,
0.66973,1.8901,1.0943,22.487,0.090655,0.055024,0.99436,6.498,3.7921,75.9974,-0.065528,0.087547,0.001142,13.464,8.1543,139.3726,-0.18732,0.25451,0.0025187,0.032797,0.032186,0.42911,64.7483,39.214,670.2422,-0.19043,0.25881,0.0030368,722.3712,4.809,0.65602,1.0168,1.0168,0.0064938,2.4676,1.9145,0.15075,142.0072,
0.68682,2.0032,1.1604,23.8074,0.09218,0.056167,0.99416,6.7438,3.941,78.5393,-0.068855,0.092067,0.0011761,13.7806,8.38,140.2567,-0.18112,0.2469,0.0031015,0.030025,0.029405,0.42808,66.1403,40.2201,673.1665,-0.18371,0.25038,0.0028897,725.4248,4.7995,0.65705,1.0142,1.0142,0.0064907,2.4676,1.9145,0.1507,142.0112,
0.70391,2.1206,1.229,25.1715,0.09378,0.057366,0.99394,6.9957,4.0942,81.1017,-0.072073,0.096452,0.0012118,14.108,8.6143,141.0899,-0.17314,0.23691,0.0034936,0.027268,0.026641,0.42705,67.5779,41.263,675.825,-0.17521,0.23958,0.0027091,728.2244,4.79,0.65808,1.0115,1.0115,0.0064877,2.4676,1.9145,0.15066,142.0153,
0.721,2.2423,1.3003,26.5795,0.095453,0.058619,0.99371,7.2539,4.2517,83.6839,-0.075145,0.10066,0.0012869,14.445,8.8564,141.8611,-0.16341,0.22427,0.0022153,0.024524,0.023891,0.42601,69.0541,42.3379,678.1655,-0.16482,0.22626,0.0024838,730.7176,4.7805,0.65912,1.0088,1.0088,0.0064846,2.4676,1.9145,0.15061,142.0195,
0.73809,2.3686,1.3744,28.0317,0.097195,0.059922,0.99346,7.5185,4.4139,86.2848,-0.078043,0.10464,0.0013427,14.7918,9.1063,142.58,-0.15158,0.20894,0.0014995,0.021792,0.021155,0.42496,70.5704,43.4454,680.2382,-0.15244,0.21026,0.0022268,732.9552,4.7709,0.66017,1.0061,1.0061,0.0064815,2.4676,1.9145,0.15056,142.0238,
0.75518,2.4993,1.4512,29.5286,0.099002,0.061272,0.9932,7.7897,4.5807,88.9035,-0.080734,0.10835,0.0013592,15.1472,9.3631,143.2407,-0.13749,0.19084,0.0020856,0.019073,0.018435,0.4239,72.1206,44.5809,682.0159,-0.13797,0.19148,0.0019415,734.9106,4.7613,0.66123,1.0034,1.0034,0.0064784,2.4676,1.9145,0.15051,142.0283,
0.77227,2.6348,1.531,31.0704,0.10087,0.062665,0.99292,8.0677,4.7524,91.5391,-0.083174,0.11174,0.001376,15.51,9.6261,143.8403,-0.12119,0.16974,0.0024211,0.01637,0.015732,0.42284,73.6988,45.7402,683.487,-0.12135,0.16979,0.0016168,736.5758,4.7517,0.66229,1.0006,1.0006,0.0064753,2.4676,1.9145,0.15046,142.0329,
0.77513,2.658,1.5446,31.3331,0.10119,0.062903,0.99288,8.1149,4.7817,91.9823,-0.083556,0.11227,0.0013834,15.5716,9.6708,143.9365,-0.11826,0.16589,0.0022788,0.015919,0.015282,0.42266,73.9665,45.937,683.7118,-0.11835,0.16587,0.0015574,736.8344,4.7501,0.66247,1.0002,1.0002,0.0064748,2.4676,1.9145,0.15045,142.0337,
0.77799,2.6813,1.5583,31.5971,0.10151,0.063141,0.99283,8.1624,4.811,92.4258,-0.083928,0.11279,0.0013904,15.6335,9.7157,144.0321,-0.11526,0.16195,0.0021443,0.015468,0.014831,0.42248,74.2352,46.1347,683.9335,-0.11529,0.16187,0.001497,737.0903,4.7485,0.66265,0.99971,0.99971,0.0064743,2.4676,1.9145,0.15045,142.0345,
0.78086,2.7047,1.5722,31.8623,0.10183,0.063381,0.99278,8.21,4.8406,92.8699,-0.084293,0.1133,0.001397,15.6951,9.7604,144.1212,-0.11219,0.15793,0.0020164,0.015018,0.014382,0.4223,74.5023,46.3314,684.1236,-0.11216,0.15778,0.0014356,737.3147,4.7469,0.66283,0.99925,0.99925,0.0064737,2.4676,1.9145,0.15044,142.0353,
0.78372,2.7283,1.5861,32.1288,0.10215,0.063621,0.99273,8.2578,4.8702,93.3143,-0.084649,0.1138,0.0014032,15.757,9.8054,144.2102,-0.10906,0.15382,0.0018945,0.014568,0.013933,0.42212,74.7707,46.5291,684.3133,-0.10898,0.1536,0.0013731,737.5391,4.7452,0.66301,0.99878,0.99878,0.0064732,2.4676,1.9145,0.15043,142.0361,
0.78658,2.752,1.6,32.3966,0.10247,0.063863,0.99268,8.3058,4.9,93.7592,-0.084992,0.11428,0.0014091,15.8192,9.8506,144.2992,-0.10586,0.14963,0.001777,0.01412,0.013485,0.42194,75.0404,46.7278,684.5026,-0.10573,0.14934,0.0013095,737.7635,4.7436,0.66319,0.99832,0.99832,0.0064727,2.4676,1.9145,0.15042,142.0369,
0.78944,2.7759,1.6141,32.6657,0.1028,0.064105,0.99263,8.354,4.93,94.2045,-0.085335,0.11476,0.0014147,15.8818,9.8961,144.3883,-0.10259,0.14534,0.0016651,0.013671,0.013037,0.42177,75.3115,46.9274,684.6916,-0.10241,0.145,0.0012449,737.9879,4.742,0.66337,0.99786,0.99786,0.0064722,2.4676,1.9145,0.15041,142.0377,
0.79231,2.7999,1.6283,32.9361,0.10313,0.064349,0.99258,8.4024,4.96,94.6502,-0.085687,0.11526,0.0014203,15.9441,9.9414,144.4718,-0.099249,0.14095,0.0015572,0.013224,0.01259,0.42159,75.5813,47.1264,684.854,-0.099029,0.14055,0.0011792,738.186,4.7404,0.66355,0.99739,0.99739,0.0064717,2.4676,1.9145,0.1504,142.0385,
0.79517,2.824,1.6425,33.2077,0.10345,0.064593,0.99253,8.451,4.9902,95.0962,-0.086039,0.11576,0.0014257,15.9962,9.9798,144.5271,-0.10661,0.15163,0.0015864,0.012776,0.012143,0.42141,75.8023,47.292,684.8823,-0.10631,0.15115,0.0012468,738.3761,4.7388,0.66373,0.99693,0.99693,0.0064711,2.4676,1.9145,0.15039,142.0393,
0.79776,2.8459,1.6555,33.4547,0.10375,0.064815,0.99249,8.4952,5.0177,95.5004,-0.086348,0.11619,0.0014303,16.0531,10.0212,144.6006,-0.10327,0.14727,0.0014893,0.012372,0.011739,0.42124,76.0485,47.4736,685.0192,-0.10295,0.14673,0.001181,738.5483,4.7373,0.66389,0.99651,0.99651,0.0064707,2.4676,1.9145,0.15038,142.04,
0.80035,2.868,1.6685,33.7028,0.10405,0.065038,0.99244,8.5395,5.0453,95.905,-0.086648,0.11662,0.0014346,16.1102,10.0628,144.6742,-0.099877,0.14281,0.0013941,0.011967,0.011336,0.42108,76.2957,47.656,685.1557,-0.099515,0.14223,0.0011142,738.7204,4.7359,0.66405,0.99609,0.99609,0.0064702,2.4676,1.9145,0.15038,142.0408,
0.80295,2.8902,1.6816,33.9519,0.10435,0.065262,0.9924,8.584,5.073,96.3098,-0.086939,0.11703,0.0014387,16.1675,10.1046,144.7464,-0.096414,0.13827,0.0013004,0.011564,0.010933,0.42092,76.5434,47.8389,685.286,-0.096022,0.13765,0.0010463,738.8867,4.7344,0.66422,0.99567,0.99567,0.0064697,2.4676,1.9145,0.15037,142.0415,
0.80554,2.9125,1.6948,34.2021,0.10465,0.065486,0.99235,8.6286,5.1008,96.715,-0.087221,0.11743,0.0014426,16.2246,10.1461,144.8135,-0.092884,0.13363,0.0012081,0.011161,0.01053,0.42075,76.7896,48.0208,685.3909,-0.092466,0.13298,0.00097728,739.0277,4.7329,0.66438,0.99524,0.99524,0.0064692,2.4676,1.9145,0.15036,142.0423,
0.81219,2.9703,1.729,34.8489,0.10543,0.066065,0.99223,8.744,5.1728,97.7564,-0.087904,0.11841,0.0014515,16.372,10.2536,144.9853,-0.083518,0.12133,0.00097173,0.010129,0.0095011,0.42033,77.426,48.4911,685.6586,-0.083049,0.12061,0.00079527,739.3897,4.7292,0.6648,0.99416,0.99416,0.006468,2.4676,1.9145,0.15034,142.0442,
0.81884,3.0289,1.7637,35.5028,0.10621,0.066649,0.99211,8.8604,5.2455,98.7998,-0.088523,0.11931,0.0014589,16.52,10.3616,145.1467,-0.073708,0.10842,0.00074071,0.0091016,0.0084763,0.41991,78.0635,48.9627,685.8758,-0.073211,0.10766,0.00060616,739.7031,4.7254,0.66522,0.99307,0.99307,0.0064668,2.4676,1.9145,0.15032,142.0462,
0.8255,3.0882,1.7988,36.1635,0.107,0.067236,0.99198,8.9779,5.319,99.8452,-0.089077,0.12011,0.0014646,16.6687,10.4702,145.3014,-0.06345,0.094916,0.00051746,0.0080788,0.0074567,0.41949,78.7037,49.4363,686.0596,-0.062952,0.094148,0.00041,739.9851,4.7216,0.66564,0.99198,0.99198,0.0064656,2.4676,1.9145,0.1503,142.0481,
0.83215,3.1483,1.8344,36.8312,0.1078,0.067826,0.99186,9.0965,5.3933,100.8925,-0.089562,0.12083,0.0014688,16.8175,10.5789,145.4432,-0.052742,0.080802,0.00029347,0.0070613,0.0064428,0.41907,79.3427,49.9097,686.1814,-0.052271,0.080061,0.00020674,740.2068,4.7179,0.66607,0.99089,0.99089,0.0064644,2.4676,1.9145,0.15027,142.0501,
0.84516,3.2682,1.9055,38.1567,0.10936,0.068988,0.9916,9.3315,5.5408,102.9451,-0.090299,0.12196,0.0014785,17.1094,10.7923,145.6974,-0.030532,0.051434,-0.00037159,0.0050899,0.00448,0.41824,80.594,50.8373,686.3072,-0.030172,0.050867,-0.00021235,740.5332,4.7105,0.6669,0.98875,0.98875,0.006462,2.4676,1.9145,0.15023,142.0541,
0.85816,3.3911,1.9786,39.509,0.11094,0.070158,0.99135,9.5707,5.6913,105.0043,-0.090738,0.12269,0.0014791,17.4016,11.0061,145.9161,-0.0065913,0.01974,-0.00094063,0.0031475,0.0025495,0.4174,81.8417,51.7633,686.2619,-0.0064727,0.019495,-0.00065714,740.6947,4.7031,0.66773,0.98661,0.98661,0.0064596,2.4676,1.9145,0.15019,142.0581,
